"repo","repo_url","stars","path","raw_url","version_hint","matched_query"
"grafana/pyroscope","https://github.com/grafana/pyroscope","11199","api/connect-openapi/gen/vcs/v1/vcs.openapi.yaml","https://raw.githubusercontent.com/grafana/pyroscope/main/api/connect-openapi/gen/vcs/v1/vcs.openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"yugabyte/yugabyte-db","https://github.com/yugabyte/yugabyte-db","10104","yugabyted-ui/apiserver/conf/openapi.yml","https://raw.githubusercontent.com/yugabyte/yugabyte-db/master/yugabyted-ui/apiserver/conf/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"gotson/komga","https://github.com/gotson/komga","5912","komga/docs/openapi.json","https://raw.githubusercontent.com/gotson/komga/master/komga/docs/openapi.json","openapi-3","filename:openapi.json openapi"
"alexjustesen/speedtest-tracker","https://github.com/alexjustesen/speedtest-tracker","5236","openapi.json","https://raw.githubusercontent.com/alexjustesen/speedtest-tracker/1.x/openapi.json","openapi-3","filename:openapi.json openapi"
"PokeAPI/pokeapi","https://github.com/PokeAPI/pokeapi","4969","openapi.yml","https://raw.githubusercontent.com/PokeAPI/pokeapi/master/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"parca-dev/parca","https://github.com/parca-dev/parca","4781","gen/proto/swagger/opentelemetry/proto/profiles/v1/profiles.swagger.json","https://raw.githubusercontent.com/parca-dev/parca/main/gen/proto/swagger/opentelemetry/proto/profiles/v1/profiles.swagger.json","swagger-2.0","filename:swagger.json swagger"
"xlang-ai/OpenAgents","https://github.com/xlang-ai/OpenAgents","4704","real_agents/plugins_agent/plugins/aldenbot/openapi.yaml","https://raw.githubusercontent.com/xlang-ai/OpenAgents/main/real_agents/plugins_agent/plugins/aldenbot/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"xlang-ai/OpenAgents","https://github.com/xlang-ai/OpenAgents","4704","real_agents/plugins_agent/plugins/nextpaper/openapi.yaml","https://raw.githubusercontent.com/xlang-ai/OpenAgents/main/real_agents/plugins_agent/plugins/nextpaper/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"xlang-ai/OpenAgents","https://github.com/xlang-ai/OpenAgents","4704","real_agents/plugins_agent/plugins/Roshi/openapi.yaml","https://raw.githubusercontent.com/xlang-ai/OpenAgents/main/real_agents/plugins_agent/plugins/Roshi/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"xlang-ai/OpenAgents","https://github.com/xlang-ai/OpenAgents","4704","real_agents/plugins_agent/plugins/Tax_Calculator/openapi.yaml","https://raw.githubusercontent.com/xlang-ai/OpenAgents/main/real_agents/plugins_agent/plugins/Tax_Calculator/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/amazonaws.com/grafana/2020-08-18/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/amazonaws.com/grafana/2020-08-18/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/amazonaws.com/iotfleethub/2020-11-03/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/amazonaws.com/iotfleethub/2020-11-03/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/amentum.space/global-magnet/1.3.0/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/amentum.space/global-magnet/1.3.0/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/apideck.com/sms/10.0.0/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/apideck.com/sms/10.0.0/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/apideck.com/vault/10.0.0/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/apideck.com/vault/10.0.0/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/apisetu.gov.in/ncert/3.0.0/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/apisetu.gov.in/ncert/3.0.0/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/apisetu.gov.in/transportld/3.0.0/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/apisetu.gov.in/transportld/3.0.0/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/canada-holidays.ca/1.8.0/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/canada-holidays.ca/1.8.0/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/dev.to/chatgpt/v1/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/dev.to/chatgpt/v1/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/googleapis.com/alloydb/v1alpha/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/googleapis.com/alloydb/v1alpha/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/googleapis.com/blockchainnodeengine/v1/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/googleapis.com/blockchainnodeengine/v1/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/googleapis.com/cloudshell/v1/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/googleapis.com/cloudshell/v1/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/googleapis.com/securitycenter/v1beta2/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/googleapis.com/securitycenter/v1beta2/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/hubapi.com/automation/v4/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/hubapi.com/automation/v4/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/kumpeapps.com/5.0.0/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/kumpeapps.com/5.0.0/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/nfusionsolutions.biz/1/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/nfusionsolutions.biz/1/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/nytimes.com/article_search/1.0.0/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/nytimes.com/article_search/1.0.0/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/pdfgeneratorapi.com/3.1.1/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/pdfgeneratorapi.com/3.1.1/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/shop-pro.jp/1.0.0/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/shop-pro.jp/1.0.0/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"APIs-guru/openapi-directory","https://github.com/APIs-guru/openapi-directory","4360","APIs/storecove.com/2.0.1/openapi.yaml","https://raw.githubusercontent.com/APIs-guru/openapi-directory/main/APIs/storecove.com/2.0.1/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"rudderlabs/rudder-server","https://github.com/rudderlabs/rudder-server","4356","gateway/openapi.yaml","https://raw.githubusercontent.com/rudderlabs/rudder-server/master/gateway/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"cerbos/cerbos","https://github.com/cerbos/cerbos","4220","schema/openapiv2/cerbos/request/v1/request.swagger.json","https://raw.githubusercontent.com/cerbos/cerbos/main/schema/openapiv2/cerbos/request/v1/request.swagger.json","swagger-2.0","filename:swagger.json swagger"
"cerbos/cerbos","https://github.com/cerbos/cerbos","4220","schema/openapiv2/cerbos/svc/v1/svc.swagger.json","https://raw.githubusercontent.com/cerbos/cerbos/main/schema/openapiv2/cerbos/svc/v1/svc.swagger.json","swagger-2.0","filename:swagger.json swagger"
"UnicomAI/wanwu","https://github.com/UnicomAI/wanwu","4106","configs/microservice/mcp-service/configs/tool/fileurlconvertbase64/openapi.json","https://raw.githubusercontent.com/UnicomAI/wanwu/main/configs/microservice/mcp-service/configs/tool/fileurlconvertbase64/openapi.json","openapi-3","filename:openapi.json openapi"
"alextselegidis/easyappointments","https://github.com/alextselegidis/easyappointments","4040","openapi.yml","https://raw.githubusercontent.com/alextselegidis/easyappointments/main/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"AzuraCast/AzuraCast","https://github.com/AzuraCast/AzuraCast","3709","web/static/openapi.yml","https://raw.githubusercontent.com/AzuraCast/AzuraCast/main/web/static/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"bknd-io/bknd","https://github.com/bknd-io/bknd","3612","docs/openapi.json","https://raw.githubusercontent.com/bknd-io/bknd/main/docs/openapi.json","openapi-3","filename:openapi.json openapi"
"fern-api/fern","https://github.com/fern-api/fern","3503","seed/openapi/nullable-optional/openapi.yml","https://raw.githubusercontent.com/fern-api/fern/main/seed/openapi/nullable-optional/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"fern-api/fern","https://github.com/fern-api/fern","3503","seed/openapi/oauth-client-credentials-nested-root/openapi.yml","https://raw.githubusercontent.com/fern-api/fern/main/seed/openapi/oauth-client-credentials-nested-root/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"fern-api/fern","https://github.com/fern-api/fern","3503","seed/openapi/objects-with-imports/openapi.yml","https://raw.githubusercontent.com/fern-api/fern/main/seed/openapi/objects-with-imports/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"fern-api/fern","https://github.com/fern-api/fern","3503","seed/openapi/plain-text/openapi.yml","https://raw.githubusercontent.com/fern-api/fern/main/seed/openapi/plain-text/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"fern-api/fern","https://github.com/fern-api/fern","3503","seed/openapi/query-parameters/openapi.yml","https://raw.githubusercontent.com/fern-api/fern/main/seed/openapi/query-parameters/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"fern-api/fern","https://github.com/fern-api/fern","3503","seed/openapi/unknown/openapi.yml","https://raw.githubusercontent.com/fern-api/fern/main/seed/openapi/unknown/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"fern-api/fern","https://github.com/fern-api/fern","3503","seed/openapi/webhook-audience/openapi.yml","https://raw.githubusercontent.com/fern-api/fern/main/seed/openapi/webhook-audience/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"go-dev-frame/sponge","https://github.com/go-dev-frame/sponge","2795","docs/apis.swagger.json","https://raw.githubusercontent.com/go-dev-frame/sponge/main/docs/apis.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/mcp","https://github.com/microsoft/mcp","2583","tools/Fabric.Mcp.Tools.PublicApi/src/Resources/fabric-rest-api-specs/contents/graphModel/swagger.json","https://raw.githubusercontent.com/microsoft/mcp/main/tools/Fabric.Mcp.Tools.PublicApi/src/Resources/fabric-rest-api-specs/contents/graphModel/swagger.json","swagger-2.0","filename:swagger.json swagger"
"anycable/anycable","https://github.com/anycable/anycable","2271","etc/rpc-openapi.yml","https://raw.githubusercontent.com/anycable/anycable/main/etc/rpc-openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"JetBrains/intellij-plugins","https://github.com/JetBrains/intellij-plugins","2248","CloudFormation/testData/serverless-application-model/src/2016-10-31_api_swagger_cors_swagger.yaml","https://raw.githubusercontent.com/JetBrains/intellij-plugins/master/CloudFormation/testData/serverless-application-model/src/2016-10-31_api_swagger_cors_swagger.yaml","swagger-2.0","filename:swagger.yaml ""swagger: 2.0"""
"liferay/liferay-portal","https://github.com/liferay/liferay-portal","2224","modules/apps/headless/headless-admin-configuration/headless-admin-configuration-impl/rest-openapi.yaml","https://raw.githubusercontent.com/liferay/liferay-portal/master/modules/apps/headless/headless-admin-configuration/headless-admin-configuration-impl/rest-openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"liferay/liferay-portal","https://github.com/liferay/liferay-portal","2224","modules/dxp/apps/portal-workflow/portal-workflow-metrics-rest-impl/rest-openapi.yaml","https://raw.githubusercontent.com/liferay/liferay-portal/master/modules/dxp/apps/portal-workflow/portal-workflow-metrics-rest-impl/rest-openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"liferay/liferay-portal","https://github.com/liferay/liferay-portal","2224","modules/sdk/gradle-plugins-rest-builder/src/gradleTest/smoke/sample-rest/rest-openapi.yaml","https://raw.githubusercontent.com/liferay/liferay-portal/master/modules/sdk/gradle-plugins-rest-builder/src/gradleTest/smoke/sample-rest/rest-openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"bytebase/dbhub","https://github.com/bytebase/dbhub","2104","src/api/openapi.yaml","https://raw.githubusercontent.com/bytebase/dbhub/main/src/api/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"bestruirui/BestSub","https://github.com/bestruirui/BestSub","1991","docs/api/swagger.json","https://raw.githubusercontent.com/bestruirui/BestSub/dev/docs/api/swagger.json","swagger-2.0","filename:swagger.json swagger"
"EsperoTech/yaade","https://github.com/EsperoTech/yaade","1953","server/src/main/resources/openapi.yaml","https://raw.githubusercontent.com/EsperoTech/yaade/main/server/src/main/resources/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"shellhub-io/shellhub","https://github.com/shellhub-io/shellhub","1890","openapi/spec/enterprise-openapi.yaml","https://raw.githubusercontent.com/shellhub-io/shellhub/master/openapi/spec/enterprise-openapi.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"Dictionarry-Hub/profilarr","https://github.com/Dictionarry-Hub/profilarr","1849","docs/api/v1/openapi.yaml","https://raw.githubusercontent.com/Dictionarry-Hub/profilarr/v2/docs/api/v1/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"tus/tus-resumable-upload-protocol","https://github.com/tus/tus-resumable-upload-protocol","1687","OpenAPI/openapi3.yaml","https://raw.githubusercontent.com/tus/tus-resumable-upload-protocol/main/OpenAPI/openapi3.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"grafeas/grafeas","https://github.com/grafeas/grafeas","1563","proto/v1beta1/swagger/project.swagger.json","https://raw.githubusercontent.com/grafeas/grafeas/master/proto/v1beta1/swagger/project.swagger.json","swagger-2.0","filename:swagger.json swagger"
"konfig-dev/konfig","https://github.com/konfig-dev/konfig","1534","sdks/db/intermediate-fixed-specs/payfactory/openapi.yaml","https://raw.githubusercontent.com/konfig-dev/konfig/main/sdks/db/intermediate-fixed-specs/payfactory/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"konfig-dev/konfig","https://github.com/konfig-dev/konfig","1534","sdks/db/intermediate-fixed-specs/rotten-tomatoes/openapi.yaml","https://raw.githubusercontent.com/konfig-dev/konfig/main/sdks/db/intermediate-fixed-specs/rotten-tomatoes/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"konfig-dev/konfig","https://github.com/konfig-dev/konfig","1534","sdks/db/intermediate-fixed-specs/terminal/openapi.yaml","https://raw.githubusercontent.com/konfig-dev/konfig/main/sdks/db/intermediate-fixed-specs/terminal/openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"ontola/atomic-server","https://github.com/ontola/atomic-server","1494","server/openapi.yml","https://raw.githubusercontent.com/ontola/atomic-server/develop/server/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"ethersphere/bee","https://github.com/ethersphere/bee","1481","openapi/SwarmCommon.yaml","https://raw.githubusercontent.com/ethersphere/bee/master/openapi/SwarmCommon.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"edgexfoundry/edgex-go","https://github.com/edgexfoundry/edgex-go","1477","openapi/support-scheduler.yaml","https://raw.githubusercontent.com/edgexfoundry/edgex-go/main/openapi/support-scheduler.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"Autumn-27/ScopeSentry","https://github.com/Autumn-27/ScopeSentry","1463","docs/swagger.json","https://raw.githubusercontent.com/Autumn-27/ScopeSentry/main/docs/swagger.json","swagger-2.0","filename:swagger.json swagger"
"agi-inc/agent-protocol","https://github.com/agi-inc/agent-protocol","1441","schemas/openapi.yml","https://raw.githubusercontent.com/agi-inc/agent-protocol/main/schemas/openapi.yml","openapi-3","filename:openapi.yml ""openapi: 3"""
"oracle-samples/oracle-db-examples","https://github.com/oracle-samples/oracle-db-examples","1406","machine-learning/oml-services/oml-services-swagger.json","https://raw.githubusercontent.com/oracle-samples/oracle-db-examples/main/machine-learning/oml-services/oml-services-swagger.json","swagger-2.0","filename:swagger.json swagger"
"lenML/Speech-AI-Forge","https://github.com/lenML/Speech-AI-Forge","1384","docs/openapi.json","https://raw.githubusercontent.com/lenML/Speech-AI-Forge/main/docs/openapi.json","openapi-3","filename:openapi.json openapi"
"arterli/CmsWing","https://github.com/arterli/CmsWing","1358","app/pages/sys/openApi.json","https://raw.githubusercontent.com/arterli/CmsWing/master/app/pages/sys/openApi.json","openapi-3","filename:openapi.json openapi"
"InsForge/InsForge","https://github.com/InsForge/InsForge","1300","openapi/health.yaml","https://raw.githubusercontent.com/InsForge/InsForge/main/openapi/health.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"InsForge/InsForge","https://github.com/InsForge/InsForge","1300","openapi/metadata.yaml","https://raw.githubusercontent.com/InsForge/InsForge/main/openapi/metadata.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"InsForge/InsForge","https://github.com/InsForge/InsForge","1300","openapi/records.yaml","https://raw.githubusercontent.com/InsForge/InsForge/main/openapi/records.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"InsForge/InsForge","https://github.com/InsForge/InsForge","1300","openapi/secrets.yaml","https://raw.githubusercontent.com/InsForge/InsForge/main/openapi/secrets.yaml","openapi-3","path:/openapi/ extension:yaml ""openapi: 3"""
"conradoqg/naivecoin","https://github.com/conradoqg/naivecoin","1287","lib/httpServer/swagger.json","https://raw.githubusercontent.com/conradoqg/naivecoin/master/lib/httpServer/swagger.json","swagger-2.0","filename:swagger.json swagger"
"elastic/apm-server","https://github.com/elastic/apm-server","1272","docs/spec/openapi/apm-openapi.yaml","https://raw.githubusercontent.com/elastic/apm-server/main/docs/spec/openapi/apm-openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"stackrox/stackrox","https://github.com/stackrox/stackrox","1256","generated/api/v2/vuln_state.swagger.json","https://raw.githubusercontent.com/stackrox/stackrox/master/generated/api/v2/vuln_state.swagger.json","swagger-2.0","filename:swagger.json swagger"
"OpenLiberty/open-liberty","https://github.com/OpenLiberty/open-liberty","1239","dev/com.ibm.ws.microprofile.openapi/resources/airlines_openapi.yaml","https://raw.githubusercontent.com/OpenLiberty/open-liberty/integration/dev/com.ibm.ws.microprofile.openapi/resources/airlines_openapi.yaml","openapi-3","filename:openapi.yaml ""openapi: 3"""
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","certified-connectors/Alkymi/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/certified-connectors/Alkymi/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","certified-connectors/E-Sign/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/certified-connectors/E-Sign/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","certified-connectors/HouseRaterQA/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/certified-connectors/HouseRaterQA/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","certified-connectors/InfoVetted/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/certified-connectors/InfoVetted/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","certified-connectors/Jupyrest/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/certified-connectors/Jupyrest/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","certified-connectors/Nextset WorkFlow/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/certified-connectors/Nextset WorkFlow/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","certified-connectors/Seismic Engagement/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/certified-connectors/Seismic Engagement/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","certified-connectors/smsapi/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/certified-connectors/smsapi/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","certified-connectors/Zvanu parvaldnieks/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/certified-connectors/Zvanu parvaldnieks/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","independent-publisher-connectors/Airtable/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/independent-publisher-connectors/Airtable/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","independent-publisher-connectors/Checkly/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/independent-publisher-connectors/Checkly/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
"microsoft/PowerPlatformConnectors","https://github.com/microsoft/PowerPlatformConnectors","1207","independent-publisher-connectors/DiceBear/apiDefinition.swagger.json","https://raw.githubusercontent.com/microsoft/PowerPlatformConnectors/dev/independent-publisher-connectors/DiceBear/apiDefinition.swagger.json","swagger-2.0","filename:swagger.json swagger"
